Timestamp,Frame_number,Total_Blinks,Avg_blink_duration
3.0,90,1,0.0882408618927002
3.033333333333333,91,1,0.0882408618927002
3.066666666666667,92,1,0.0882408618927002
3.1,93,1,0.0882408618927002
3.1333333333333333,94,1,0.0882408618927002
3.1666666666666665,95,1,0.0882408618927002
3.2,96,1,0.0882408618927002
3.2333333333333334,97,1,0.0882408618927002
3.2666666666666666,98,1,0.0882408618927002
3.3,99,1,0.0882408618927002
3.3333333333333335,100,1,0.0882408618927002
3.3666666666666667,101,1,0.0882408618927002
3.4,102,1,0.0882408618927002
3.433333333333333,103,1,0.0882408618927002
3.466666666666667,104,1,0.0882408618927002
3.5,105,1,0.0882408618927002
3.533333333333333,106,1,0.0882408618927002
3.566666666666667,107,1,0.0882408618927002
3.6,108,1,0.0882408618927002
3.6333333333333333,109,1,0.0882408618927002
3.6666666666666665,110,1,0.0882408618927002
3.7,111,1,0.0882408618927002
3.7333333333333334,112,1,0.0882408618927002
3.7666666666666666,113,1,0.0882408618927002
3.8,114,1,0.0882408618927002
3.8333333333333335,115,1,0.0882408618927002
3.8666666666666667,116,1,0.0882408618927002
3.9,117,1,0.0882408618927002
3.933333333333333,118,1,0.0882408618927002
3.966666666666667,119,1,0.0882408618927002
4.0,120,1,0.0882408618927002
4.033333333333333,121,1,0.0882408618927002
4.066666666666666,122,1,0.0882408618927002
4.1,123,1,0.0882408618927002
4.133333333333334,124,1,0.0882408618927002
4.166666666666667,125,1,0.0882408618927002
4.2,126,1,0.0882408618927002
4.233333333333333,127,1,0.0882408618927002
4.266666666666667,128,1,0.0882408618927002
4.3,129,1,0.0882408618927002
4.333333333333333,130,1,0.0882408618927002
4.366666666666666,131,1,0.0882408618927002
4.4,132,1,0.0882408618927002
4.433333333333334,133,1,0.0882408618927002
4.466666666666667,134,1,0.0882408618927002
4.5,135,1,0.0882408618927002
4.533333333333333,136,2,0.12368786334991455
4.566666666666666,137,2,0.12368786334991455
4.6,138,2,0.12368786334991455
4.633333333333334,139,2,0.12368786334991455
4.666666666666667,140,2,0.12368786334991455
4.7,141,2,0.12368786334991455
4.733333333333333,142,2,0.12368786334991455
4.766666666666667,143,2,0.12368786334991455
4.8,144,2,0.12368786334991455
4.833333333333333,145,2,0.12368786334991455
4.866666666666666,146,2,0.12368786334991455
4.9,147,2,0.12368786334991455
4.933333333333334,148,2,0.12368786334991455
4.966666666666667,149,2,0.12368786334991455
5.0,150,2,0.12368786334991455
5.033333333333333,151,2,0.12368786334991455
5.066666666666666,152,2,0.12368786334991455
5.1,153,2,0.12368786334991455
5.133333333333334,154,2,0.12368786334991455
5.166666666666667,155,2,0.12368786334991455
5.2,156,2,0.12368786334991455
5.233333333333333,157,2,0.12368786334991455
5.266666666666667,158,2,0.12368786334991455
5.3,159,2,0.12368786334991455
5.333333333333333,160,2,0.12368786334991455
5.366666666666666,161,3,0.08889428774515788
5.4,162,3,0.08889428774515788
5.433333333333334,163,3,0.08889428774515788
5.466666666666667,164,3,0.08889428774515788
5.5,165,3,0.08889428774515788
5.533333333333333,166,3,0.08889428774515788
5.566666666666666,167,3,0.08889428774515788
5.6,168,3,0.08889428774515788
5.633333333333334,169,3,0.08889428774515788
5.666666666666667,170,3,0.08889428774515788
5.7,171,3,0.08889428774515788
5.733333333333333,172,3,0.08889428774515788
5.766666666666667,173,3,0.08889428774515788
5.8,174,3,0.08889428774515788
5.833333333333333,175,3,0.08889428774515788
5.866666666666666,176,3,0.08889428774515788
5.9,177,3,0.08889428774515788
5.933333333333334,178,3,0.08889428774515788
5.966666666666667,179,3,0.08889428774515788
6.0,180,3,0.08889428774515788
6.033333333333333,181,3,0.08889428774515788
6.066666666666666,182,3,0.08889428774515788
6.1,183,3,0.08889428774515788
6.133333333333334,184,3,0.08889428774515788
6.166666666666667,185,3,0.08889428774515788
6.2,186,3,0.08889428774515788
6.233333333333333,187,3,0.08889428774515788
6.266666666666667,188,3,0.08889428774515788
6.3,189,3,0.08889428774515788
6.333333333333333,190,3,0.08889428774515788
6.366666666666666,191,3,0.08889428774515788
6.4,192,3,0.08889428774515788
6.433333333333334,193,3,0.08889428774515788
6.466666666666667,194,4,0.08574998378753662
6.5,195,4,0.08574998378753662
6.533333333333333,196,4,0.08574998378753662
6.566666666666666,197,4,0.08574998378753662
6.6,198,4,0.08574998378753662
6.633333333333334,199,4,0.08574998378753662
6.666666666666667,200,4,0.08574998378753662
6.7,201,4,0.08574998378753662
6.733333333333333,202,4,0.08574998378753662
6.766666666666667,203,4,0.08574998378753662
6.8,204,4,0.08574998378753662
6.833333333333333,205,4,0.08574998378753662
6.866666666666666,206,4,0.08574998378753662
6.9,207,4,0.08574998378753662
6.933333333333334,208,4,0.08574998378753662
6.966666666666667,209,4,0.08574998378753662
7.0,210,4,0.08574998378753662
7.033333333333333,211,4,0.08574998378753662
7.066666666666666,212,4,0.08574998378753662
7.1,213,4,0.08574998378753662
7.133333333333334,214,4,0.08574998378753662
7.166666666666667,215,4,0.08574998378753662
7.2,216,4,0.08574998378753662
7.233333333333333,217,4,0.08574998378753662
7.266666666666667,218,4,0.08574998378753662
7.3,219,4,0.08574998378753662
7.333333333333333,220,4,0.08574998378753662
7.366666666666666,221,4,0.08574998378753662
7.4,222,4,0.08574998378753662
7.433333333333334,223,4,0.08574998378753662
7.466666666666667,224,4,0.08574998378753662
7.5,225,4,0.08574998378753662
7.533333333333333,226,4,0.08574998378753662
7.566666666666666,227,4,0.08574998378753662
7.6,228,4,0.08574998378753662
7.633333333333334,229,4,0.08574998378753662
7.666666666666667,230,4,0.08574998378753662
7.7,231,4,0.08574998378753662
7.733333333333333,232,4,0.08574998378753662
7.766666666666667,233,4,0.08574998378753662
7.8,234,4,0.08574998378753662
7.833333333333333,235,4,0.08574998378753662
7.866666666666666,236,4,0.08574998378753662
7.9,237,5,0.09545278549194336
7.933333333333334,238,5,0.09545278549194336
7.966666666666667,239,5,0.09545278549194336
8.0,240,5,0.09545278549194336
8.033333333333333,241,5,0.09545278549194336
8.066666666666666,242,5,0.09545278549194336
8.1,243,5,0.09545278549194336
8.133333333333333,244,5,0.09545278549194336
8.166666666666666,245,5,0.09545278549194336
8.2,246,5,0.09545278549194336
8.233333333333333,247,5,0.09545278549194336
8.266666666666667,248,5,0.09545278549194336
8.3,249,5,0.09545278549194336
8.333333333333334,250,5,0.09545278549194336
8.366666666666667,251,5,0.09545278549194336
8.4,252,5,0.09545278549194336
8.433333333333334,253,5,0.09545278549194336
8.466666666666667,254,5,0.09545278549194336
8.5,255,5,0.09545278549194336
8.533333333333333,256,5,0.09545278549194336
8.566666666666666,257,5,0.09545278549194336
8.6,258,5,0.09545278549194336
8.633333333333333,259,5,0.09545278549194336
8.666666666666666,260,5,0.09545278549194336
8.7,261,5,0.09545278549194336
8.733333333333333,262,5,0.09545278549194336
8.766666666666667,263,5,0.09545278549194336
8.8,264,5,0.09545278549194336
8.833333333333334,265,5,0.09545278549194336
8.866666666666667,266,5,0.09545278549194336
8.9,267,5,0.09545278549194336
8.933333333333334,268,6,0.08392314116160075
8.966666666666667,269,6,0.08392314116160075
9.0,270,6,0.08392314116160075
9.033333333333333,271,6,0.08392314116160075
9.066666666666666,272,6,0.08392314116160075
9.1,273,6,0.08392314116160075
9.133333333333333,274,6,0.08392314116160075
9.166666666666666,275,6,0.08392314116160075
9.2,276,6,0.08392314116160075
9.233333333333333,277,6,0.08392314116160075
9.266666666666667,278,6,0.08392314116160075
9.3,279,6,0.08392314116160075
9.333333333333334,280,6,0.08392314116160075
9.366666666666667,281,6,0.08392314116160075
9.4,282,6,0.08392314116160075
9.433333333333334,283,6,0.08392314116160075
9.466666666666667,284,6,0.08392314116160075
9.5,285,6,0.08392314116160075
9.533333333333333,286,6,0.08392314116160075
9.566666666666666,287,6,0.08392314116160075
9.6,288,6,0.08392314116160075
9.633333333333333,289,6,0.08392314116160075
9.666666666666666,290,6,0.08392314116160075
9.7,291,6,0.08392314116160075
9.733333333333333,292,6,0.08392314116160075
9.766666666666667,293,6,0.08392314116160075
9.8,294,6,0.08392314116160075
9.833333333333334,295,6,0.08392314116160075
9.866666666666667,296,6,0.08392314116160075
9.9,297,7,0.07453714098249163
9.933333333333334,298,7,0.07453714098249163
9.966666666666667,299,7,0.07453714098249163
10.0,300,7,0.07453714098249163
10.033333333333333,301,7,0.07453714098249163
10.066666666666666,302,7,0.07453714098249163
10.1,303,7,0.07453714098249163
10.133333333333333,304,7,0.07453714098249163
10.166666666666666,305,7,0.07453714098249163
10.2,306,7,0.07453714098249163
10.233333333333333,307,7,0.07453714098249163
10.266666666666667,308,7,0.07453714098249163
10.3,309,7,0.07453714098249163
10.333333333333334,310,7,0.07453714098249163
10.366666666666667,311,7,0.07453714098249163
10.4,312,7,0.07453714098249163
10.433333333333334,313,7,0.07453714098249163
10.466666666666667,314,7,0.07453714098249163
10.5,315,7,0.07453714098249163
10.533333333333333,316,7,0.07453714098249163
10.566666666666666,317,7,0.07453714098249163
10.6,318,7,0.07453714098249163
10.633333333333333,319,7,0.07453714098249163
10.666666666666666,320,7,0.07453714098249163
10.7,321,7,0.07453714098249163
10.733333333333333,322,7,0.07453714098249163
10.766666666666667,323,7,0.07453714098249163
10.8,324,7,0.07453714098249163
10.833333333333334,325,7,0.07453714098249163
10.866666666666667,326,7,0.07453714098249163
10.9,327,7,0.07453714098249163
10.933333333333334,328,7,0.07453714098249163
10.966666666666667,329,7,0.07453714098249163
11.0,330,7,0.07453714098249163
11.033333333333333,331,7,0.07453714098249163
11.066666666666666,332,7,0.07453714098249163
11.1,333,7,0.07453714098249163
11.133333333333333,334,7,0.07453714098249163
11.166666666666666,335,7,0.07453714098249163
11.2,336,7,0.07453714098249163
11.233333333333333,337,7,0.07453714098249163
11.266666666666667,338,7,0.07453714098249163
11.3,339,7,0.07453714098249163
11.333333333333334,340,7,0.07453714098249163
11.366666666666667,341,7,0.07453714098249163
11.4,342,7,0.07453714098249163
11.433333333333334,343,7,0.07453714098249163
11.466666666666667,344,7,0.07453714098249163
11.5,345,7,0.07453714098249163
11.533333333333333,346,7,0.07453714098249163
11.566666666666666,347,7,0.07453714098249163
11.6,348,7,0.07453714098249163
11.633333333333333,349,7,0.07453714098249163
11.666666666666666,350,7,0.07453714098249163
11.7,351,7,0.07453714098249163
11.733333333333333,352,7,0.07453714098249163
11.766666666666667,353,7,0.07453714098249163
11.8,354,7,0.07453714098249163
11.833333333333334,355,7,0.07453714098249163
11.866666666666667,356,7,0.07453714098249163
